Date,Open,High,Low,Close,Adj Close,Volume
2018-01-15,73.551270,75.552017,73.455994,74.646912,30.289633,43786108
2018-01-16,74.575462,74.575462,72.417511,72.955811,29.603432,29298001
2018-01-17,73.170174,74.118149,72.122162,73.741814,29.922371,31364071
2018-01-18,73.837090,74.299164,71.093208,71.621979,29.062199,48458449
2018-01-19,71.693436,72.598534,70.740692,71.741066,29.110523,33776091
2018-01-22,71.645798,72.065002,71.202774,71.664848,29.079594,37845999
2018-01-23,71.645798,74.989899,71.645798,74.289642,30.144665,84355326
2018-01-24,74.361092,74.370621,72.136452,72.608063,29.462328,51799508
2018-01-25,72.884354,73.656067,72.241257,73.279739,29.734873,88142731
2018-01-29,73.455994,75.437691,73.375015,74.613571,30.276102,68308614
2018-01-30,74.370621,74.685028,73.479813,73.918076,29.993887,63179831
2018-01-31,73.550003,74.790001,70.169998,70.504997,28.608959,129589020
2018-02-01,70.800003,71.275002,68.160004,69.675003,28.272171,74039310
2018-02-02,69.199997,69.300003,66.605003,67.044998,27.204988,65009260
2018-02-05,66.099998,67.449997,65.050003,66.404999,26.945295,46987220
2018-02-06,64.099998,67.900002,63.255001,66.449997,26.963552,67045570
2018-02-07,66.800003,68.220001,65.699997,66.180000,26.853996,67895210
2018-02-08,66.004997,67.699997,65.400002,67.144997,27.245567,58455900
2018-02-09,66.370003,69.000000,66.014999,68.529999,27.807560,91402880
2018-02-12,71.599998,71.690002,69.739998,71.309998,28.935606,120363070
2018-02-14,71.930000,72.050003,70.455002,70.800003,28.728662,48859510
2018-02-15,71.135002,71.915001,69.724998,70.055000,28.426363,51312450
2018-02-16,70.800003,70.949997,68.360001,68.974998,27.988127,50127600
2018-02-19,69.339996,69.339996,63.900002,64.885002,26.328522,176587080
2018-02-20,65.480003,66.150002,64.815002,65.129997,26.427937,102144780
2018-02-21,65.489998,65.555000,63.299999,64.095001,26.007963,103075390
2018-02-22,64.035004,64.779999,63.285000,63.755001,25.869999,89506310
2018-02-23,64.084999,68.639999,63.900002,67.775002,27.501204,218662140
2018-02-26,68.000000,69.264999,67.320000,68.019997,27.600615,91997750
2018-02-27,68.139999,68.690002,66.919998,67.175003,27.257740,68053760
2018-02-28,66.385002,67.500000,66.000000,67.160004,27.251656,71126500
2018-03-01,67.135002,68.500000,67.004997,67.504997,27.391644,71283990
2018-03-05,66.925003,66.930000,65.180000,65.589996,26.614590,97854660
2018-03-06,66.485001,67.400002,65.654999,65.974998,26.770813,84149600
2018-03-07,65.699997,66.139999,64.464996,64.769997,26.281857,51305770
2018-03-08,65.690002,66.095001,63.270000,63.590000,25.803047,71261050
2018-03-09,64.004997,64.675003,60.150002,60.674999,24.620222,180963670
2018-03-12,61.445000,62.639999,60.639999,62.290001,25.275543,121935810
2018-03-13,62.299999,63.320000,61.435001,62.884998,25.516977,104904050
2018-03-14,62.400002,63.090000,61.860001,62.055000,25.180185,86551810
2018-03-15,62.000000,62.259998,60.959999,61.174999,24.823107,75109510
2018-03-16,61.174999,61.389999,59.439999,60.020000,24.354441,117395820
2018-03-19,60.000000,60.189999,57.285000,57.494999,23.329866,125423170
2018-03-20,57.099998,60.090000,56.845001,59.299999,24.062283,176450350
2018-03-21,59.895000,60.169998,58.049999,58.224998,23.626078,119394510
2018-03-22,58.270000,58.744999,57.200001,58.090000,23.571302,114862450
2018-03-23,56.005001,56.880001,55.349998,56.650002,22.986988,141335500
2018-03-26,56.889999,58.834999,56.080002,58.154999,23.597675,109299980
2018-03-27,59.044998,59.900002,58.755001,59.000000,23.940554,100381680
2018-03-28,58.105000,58.299999,56.529999,57.105000,23.171614,186550570
2018-04-02,57.310001,58.029999,56.810001,57.880001,23.486090,68893450
2018-04-03,57.020000,58.544998,56.834999,57.970001,23.522608,105083170
2018-04-04,58.310001,59.049999,55.755001,56.055000,22.745556,139098930
2018-04-05,57.384998,58.360001,56.950001,58.044998,23.553040,132621680
2018-04-06,57.485001,58.990002,57.299999,58.720001,23.826937,85202010
2018-04-09,58.950001,59.575001,58.340000,58.615002,23.784330,94892210
2018-04-10,59.299999,60.459999,59.230000,60.189999,24.423422,108507100
2018-04-11,60.799999,61.090000,60.035000,60.805000,24.672972,87247160
2018-04-12,60.689999,60.875000,59.669998,59.840000,24.281401,66284990
2018-04-13,60.000000,60.470001,59.040001,59.404999,24.104893,67161460
2018-04-16,59.099998,59.680000,58.514999,59.160000,24.005476,51458130
2018-04-17,59.500000,60.459999,59.195000,59.605000,24.186047,64003780
2018-04-18,60.095001,60.490002,59.459999,60.160000,24.411249,42591350
2018-04-19,60.605000,62.450001,60.605000,62.195000,25.236996,108170080
2018-04-20,61.895000,61.895000,60.259998,60.619999,24.597902,63462740
2018-04-23,60.830002,61.099998,60.009998,60.660000,24.614134,45911610
2018-04-24,59.445000,60.180000,58.939999,59.755001,24.246912,59530460
2018-04-25,59.799999,59.849998,58.430000,58.619999,23.786358,41224430
2018-04-26,58.799999,59.154999,57.669998,57.820000,23.461742,74630620
2018-04-27,58.294998,59.474998,58.125000,58.980000,23.932434,47174050
2018-04-30,59.165001,59.990002,58.599998,59.494999,24.141407,36587540
2018-05-02,59.709999,59.740002,57.294998,57.450001,23.311607,42410680
2018-05-03,57.400002,58.740002,56.810001,58.544998,23.755926,67789040
2018-05-04,58.669998,58.980000,57.924999,58.075001,23.565214,38816320
2018-05-07,58.595001,59.794998,58.099998,59.645000,24.202274,45535090
2018-05-08,60.000000,60.419998,59.049999,59.634998,24.198217,41259580
2018-05-09,59.340000,60.884998,59.255001,60.314999,24.474142,62382110
2018-05-10,60.389999,60.680000,59.115002,59.415001,24.108952,40012690
2018-05-11,59.700001,61.055000,59.119999,60.724998,24.640511,61555370
2018-05-14,60.820000,61.494999,60.230000,61.035000,24.766300,51731390
2018-05-15,60.900002,63.680000,60.549999,62.595001,25.399305,128184360
2018-05-16,62.599998,63.250000,61.695000,62.125000,25.208591,84263010
2018-05-17,62.994999,63.080002,60.215000,61.029999,24.764267,160373410
2018-05-18,61.500000,61.669998,59.035000,59.139999,23.997360,82166290
2018-05-21,59.250000,60.075001,57.474998,57.700001,23.413050,71622330
2018-05-22,57.810001,58.349998,56.950001,57.680000,23.404934,60966460
2018-05-23,57.599998,57.599998,53.740002,54.005001,21.913725,171483860
2018-05-24,54.389999,55.389999,53.654999,54.820000,22.244425,87008220
2018-05-25,55.400002,57.080002,55.200001,56.825001,23.057999,88956190
2018-05-28,57.099998,57.945000,56.509998,57.665001,23.398849,52356670
2018-05-29,57.494999,58.799999,56.935001,57.535000,23.346098,64779110
2018-05-30,56.805000,58.150002,56.755001,57.790001,23.449570,62018880
2018-05-31,58.400002,58.730000,57.205002,57.564999,23.358273,66525100
2018-06-01,57.000000,57.959999,55.630001,56.064999,22.749613,92496660
2018-06-04,56.404999,57.250000,56.029999,56.615002,22.972786,87425270
2018-06-05,56.680000,57.490002,56.060001,57.209999,23.214220,46882040
2018-06-06,57.445000,58.169998,56.919998,57.974998,23.524635,44453050
2018-06-07,58.209999,60.389999,58.189999,60.209999,24.431538,92793530
2018-06-08,59.900002,60.820000,59.200001,60.049999,24.366613,83860780
2018-06-11,60.105000,60.549999,58.625000,58.865002,23.885775,51511010
2018-06-12,58.695000,58.875000,57.720001,58.000000,23.534781,85889350
2018-06-13,57.959999,58.380001,56.599998,56.759998,23.031624,90600320
2018-06-14,56.700001,57.480000,56.099998,56.955002,23.110750,74825140
2018-06-15,57.119999,57.480000,56.200001,56.599998,22.966698,62087640
2018-06-18,56.299999,56.345001,54.730000,55.849998,22.662371,105669650
2018-06-19,55.799999,56.560001,54.945000,55.500000,22.520351,94521900
2018-06-20,55.625000,56.590000,55.330002,56.325001,22.855112,66107030
2018-06-21,56.895000,56.895000,55.610001,55.775002,22.631941,84651980
2018-06-22,56.040001,56.459999,55.610001,56.185001,22.798306,62478450
2018-06-25,55.980000,56.480000,55.634998,55.860001,22.666430,38992610
2018-06-26,55.834999,55.990002,53.825001,54.950001,22.297176,102075820
2018-06-27,55.169998,55.250000,53.910000,54.320000,22.041542,56541500
2018-06-28,54.500000,55.650002,54.400002,54.845001,22.254570,86559780
2018-06-29,55.195000,56.980000,55.105000,56.775002,23.037710,94773840
2018-07-02,57.595001,58.650002,55.625000,56.049999,22.743525,157630480
2018-07-03,56.195000,57.240002,55.345001,56.599998,22.966698,112361770
2018-07-04,56.740002,57.340000,55.955002,57.110001,23.173643,68629470
2018-07-05,56.500000,56.500000,55.200001,55.330002,22.851501,60136530
2018-07-06,55.000000,56.424999,54.634998,55.349998,22.859762,66147830
2018-07-09,56.369999,56.575001,55.474998,55.560001,22.946491,74437510
2018-07-10,55.900002,57.099998,55.689999,56.865002,23.485462,100049050
2018-07-11,56.570000,56.570000,55.415001,55.570000,22.950619,61112450
2018-07-12,56.000000,56.790001,55.314999,55.520000,22.929972,84439880
2018-07-13,55.935001,56.200001,55.299999,55.860001,23.070393,55791290
2018-07-16,55.970001,55.990002,51.705002,51.924999,21.445223,111598850
2018-07-17,52.200001,53.570000,51.299999,53.235001,21.986259,107927060
2018-07-18,53.599998,53.695000,50.099998,50.424999,20.825718,164512090
2018-07-19,50.799999,51.340000,49.299999,49.865002,20.594437,168086510
